Investor.Name,Portfolio.Name,Scenario,Allocation,ScenarioGeography,Sector,Technology,Asset.Type,Year,Scen.Alloc.WtTechProd,Plan.Alloc.WtTechProd,Trajectory.Alignment,Trajectory.Deviation
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2020,271.150562178175,284.090221089751,-0.0477213058591151,0.0477213058591151
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2020,234.384845693534,233.699754733571,-0.00292293197512728,-0.00292293197512728
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2020,114.278556062086,117.195936547772,0.0255286782246394,0.0255286782246394
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2020,26.3605838093548,28.1348318376317,0.0673068563696736,0.0673068563696736
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2020,218.552132285834,233.327437831791,0.0676054055909813,0.0676054055909813
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2021,104.203495413868,117.40498532323,-0.126689511296424,0.126689511296424
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2021,272.631247652485,291.730593278416,-0.0700555999739115,0.0700555999739115
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2021,235.889597680753,239.46505596635,0.0151573376730075,0.0151573376730075
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2021,112.549527757561,117.201044712554,0.0413286225866092,0.0413286225866092
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2021,24.5863489462264,28.1348318376317,0.144327362275964,0.144327362275964
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2021,242.241714545274,244.972385649057,0.0112725056826348,0.0112725056826348
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2022,97.9789738343142,117.432215349573,-0.198545062822921,0.198545062822921
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2022,274.111933126795,295.722889593858,-0.0788398966091955,0.0788398966091955
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2022,237.394349667972,240.907456741497,0.0147986128500486,0.0147986128500486
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2022,110.820499453036,117.205120568407,0.057612275227802,0.057612275227802
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2022,22.8121140830981,28.1348318376317,0.233328561094533,0.233328561094533
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2022,265.931296804714,267.563484818902,0.00613763040980706,0.00613763040980706
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2023,91.7544522547598,117.465736166744,-0.280218379382794,0.280218379382794
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2023,275.592618601105,295.750394127868,-0.0731433796343415,0.0731433796343415
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2023,238.899101655191,241.742271002819,0.0119011303430139,0.0119011303430139
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2023,109.091471148511,117.232499699187,0.0746257105616756,0.0746257105616756
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2023,21.0378792199698,28.1348318376317,0.337341637123066,0.337341637123066
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2023,289.620879064155,274.82944709266,-0.0510717045652563,-0.0510717045652563
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2024,85.5299306752055,117.494100415571,-0.373719111988386,0.373719111988386
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2024,277.073304075414,308.121122435207,-0.112056332757854,0.112056332757854
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2024,240.40385364241,241.764149020239,0.00565837592541927,0.00565837592541927
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2024,107.362442843986,118.737634755145,0.105951314163825,0.105951314163825
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2024,19.2636443568415,28.1418291402856,0.460877735229315,0.460877735229315
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2024,313.310461323595,276.987262576478,-0.115933565044932,-0.115933565044932
